V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
163,,2020,2020,K04000001,England and Wales,week-52,Week 52,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
732,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
28,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
64,,2020,2020,K04000001,England and Wales,week-43,Week 43,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-5,Week 05,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
738,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
26,,2020,2020,K04000001,England and Wales,week-26,Week 26,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-8,Week 08,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
905,,2020,2020,K04000001,England and Wales,week-12,Week 12,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
16,,2020,2020,K04000001,England and Wales,week-53,Week 53,male,Male,0-1,00-01,total-registered-deaths,Total registered deaths
615,,2020,2020,K04000001,England and Wales,week-40,Week 40,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
7,,2020,2020,K04000001,England and Wales,week-45,Week 45,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
1548,,2020,2020,K04000001,England and Wales,week-34,Week 34,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
12,,2020,2020,K04000001,England and Wales,week-19,Week 19,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
1066,,2020,2020,K04000001,England and Wales,week-48,Week 48,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
3,,2020,2020,K04000001,England and Wales,week-1,Week 01,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
25,,2020,2020,K04000001,England and Wales,week-14,Week 14,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
847,,2020,2020,K04000001,England and Wales,week-41,Week 41,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-10,Week 10,male,Male,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-12,Week 12,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-51,Week 51,all,All,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2020,2020,K04000001,England and Wales,week-22,Week 22,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
98,,2020,2020,K04000001,England and Wales,week-25,Week 25,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-33,Week 33,male,Male,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
198,,2020,2020,K04000001,England and Wales,week-21,Week 21,female,Female,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-40,Week 40,male,Male,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2020,2020,K04000001,England and Wales,week-46,Week 46,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-14,Week 14,all,All,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-44,Week 44,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2020,2020,K04000001,England and Wales,week-49,Week 49,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-39,Week 39,all,All,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-43,Week 43,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-30,Week 30,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
18,,2020,2020,K04000001,England and Wales,week-49,Week 49,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
12,,2020,2020,K04000001,England and Wales,week-20,Week 20,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
17,,2020,2020,K04000001,England and Wales,week-17,Week 17,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
15,,2020,2020,K04000001,England and Wales,week-14,Week 14,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
654,,2020,2020,K04000001,England and Wales,week-34,Week 34,male,Male,90+,90+,total-registered-deaths,Total registered deaths
8,,2020,2020,K04000001,England and Wales,week-31,Week 31,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
18,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
28,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-5,Week 05,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1041,,2020,2020,K04000001,England and Wales,week-21,Week 21,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
16,,2020,2020,K04000001,England and Wales,week-12,Week 12,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-42,Week 42,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
415,,2020,2020,K04000001,England and Wales,week-1,Week 01,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
655,,2020,2020,K04000001,England and Wales,week-4,Week 04,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-38,Week 38,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
8758,,2020,2020,K04000001,England and Wales,week-16,Week 16,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
18,,2020,2020,K04000001,England and Wales,week-18,Week 18,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
259,,2020,2020,K04000001,England and Wales,week-33,Week 33,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2020,2020,K04000001,England and Wales,week-34,Week 34,all,All,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
12,,2020,2020,K04000001,England and Wales,week-43,Week 43,female,Female,25-29,25-29,total-registered-deaths,Total registered deaths
774,,2020,2020,K04000001,England and Wales,week-53,Week 53,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
842,,2020,2020,K04000001,England and Wales,week-43,Week 43,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
219,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-12,Week 12,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
835,,2020,2020,K04000001,England and Wales,week-19,Week 19,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
41,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
215,,2020,2020,K04000001,England and Wales,week-39,Week 39,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-51,Week 51,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
850,,2020,2020,K04000001,England and Wales,week-38,Week 38,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
152,,2020,2020,K04000001,England and Wales,week-23,Week 23,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
172,,2020,2020,K04000001,England and Wales,week-7,Week 07,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
9,,2020,2020,K04000001,England and Wales,week-2,Week 02,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
63,,2020,2020,K04000001,England and Wales,week-27,Week 27,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
5,,2020,2020,K04000001,England and Wales,week-12,Week 12,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
740,,2020,2020,K04000001,England and Wales,week-26,Week 26,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
36,,2020,2020,K04000001,England and Wales,week-43,Week 43,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
465,,2020,2020,K04000001,England and Wales,week-49,Week 49,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
279,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-23,Week 23,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
197,,2020,2020,K04000001,England and Wales,week-33,Week 33,female,Female,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-26,Week 26,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
111,,2020,2020,K04000001,England and Wales,week-17,Week 17,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
1474,,2020,2020,K04000001,England and Wales,week-4,Week 04,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,10-14,10-14,total-registered-deaths,Total registered deaths
332,,2020,2020,K04000001,England and Wales,week-22,Week 22,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
6,,2020,2020,K04000001,England and Wales,week-41,Week 41,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
11612,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
9976,,2020,2020,K04000001,England and Wales,week-24,Week 24,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
8,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
10069,,2020,2020,K04000001,England and Wales,week-53,Week 53,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
3,,2020,2020,K04000001,England and Wales,week-30,Week 30,all,All,1-4,01-04,total-registered-deaths,Total registered deaths
992,,2020,2020,K04000001,England and Wales,week-15,Week 15,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-28,Week 28,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-19,Week 19,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-29,Week 29,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
249,,2020,2020,K04000001,England and Wales,week-48,Week 48,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
919,,2020,2020,K04000001,England and Wales,week-5,Week 05,male,Male,80-84,80-84,total-registered-deaths,Total registered deaths
685,,2020,2020,K04000001,England and Wales,week-33,Week 33,male,Male,90+,90+,total-registered-deaths,Total registered deaths
1608,,2020,2020,K04000001,England and Wales,week-46,Week 46,female,Female,90+,90+,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-31,Week 31,female,Female,5-9,05-09,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
23,,2020,2020,K04000001,England and Wales,week-39,Week 39,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
10,,2020,2020,K04000001,England and Wales,week-17,Week 17,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-17,Week 17,female,Female,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-37,Week 37,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-35,Week 35,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-11,Week 11,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-31,Week 31,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-45,Week 45,female,Female,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
