v4_0,calendar-years,Time,local-health-board,Geography,week-number,Week,cause-of-death,CauseOfDeath,place-of-death,PlaceOfDeath,registration-or-occurrence,RegistrationOrOccurrence
1,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
33,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
46,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
11,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
2,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
23,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-4,Week 04,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
39,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
47,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,all-causes,All causes,home,Home,occurrences,Occurrences
8,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
100,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
12,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
4,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
46,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-5,Week 05,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
8,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
6,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
18,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,covid-19,COVID 19,home,Home,occurrences,Occurrences
1,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
7,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-5,Week 05,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
20,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
39,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
61,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
12,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
3,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
25,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-5,Week 05,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
17,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
33,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
72,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
6,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
28,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-5,Week 05,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
12,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
31,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,all-causes,All causes,home,Home,occurrences,Occurrences
6,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
62,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
2,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,covid-19,COVID 19,home,Home,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
35,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-5,Week 05,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
9,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
28,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
65,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
4,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
31,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-5,Week 05,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
19,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,all-causes,All causes,care-home,Care home,occurrences,Occurrences
3,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
31,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
44,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
2,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
5,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
22,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-5,Week 05,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
38,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,all-causes,All causes,care-home,Care home,occurrences,Occurrences
2,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
49,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
92,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
14,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
38,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000023,Betsi Cadwaladr University Health Board,week-6,Week 06,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
4,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,all-causes,All causes,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
9,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
17,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
1,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
7,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000024,Powys Teaching Health Board,week-6,Week 06,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
18,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,all-causes,All causes,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
35,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
69,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
5,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
28,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000025,Hywel Dda University Health Board,week-6,Week 06,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
9,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
31,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,all-causes,All causes,home,Home,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
60,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
18,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000028,Aneurin Bevan University Health Board,week-6,Week 06,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
10,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,all-causes,All causes,care-home,Care home,occurrences,Occurrences
1,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
26,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,all-causes,All causes,home,Home,occurrences,Occurrences
3,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
55,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
3,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
2,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
26,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000029,Cardiff and Vale University Health Board,week-6,Week 06,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
9,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,all-causes,All causes,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
24,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
55,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
11,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000030,Cwm Taf Morgannwg University Health Board,week-6,Week 06,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
12,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,all-causes,All causes,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,all-causes,All causes,elsewhere,Elsewhere,occurrences,Occurrences
19,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,all-causes,All causes,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,all-causes,All causes,hospice,Hospice,occurrences,Occurrences
52,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,all-causes,All causes,hospital,Hospital,occurrences,Occurrences
3,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,all-causes,All causes,other-communal-establishment,Other communal establishment,occurrences,Occurrences
2,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,covid-19,COVID 19,care-home,Care home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,covid-19,COVID 19,elsewhere,Elsewhere,occurrences,Occurrences
1,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,covid-19,COVID 19,home,Home,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,covid-19,COVID 19,hospice,Hospice,occurrences,Occurrences
17,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,covid-19,COVID 19,hospital,Hospital,occurrences,Occurrences
0,2021,2021,W11000031,Swansea Bay University Health Board,week-6,Week 06,covid-19,COVID 19,other-communal-establishment,Other communal establishment,occurrences,Occurrences
